episode,time,node,sf
1,9800,pop8,c
1,9800,pop9,a
1,9800,pop10,b
1,9800,pop10,c
1,9900,pop1,a
1,9900,pop1,c
1,9900,pop3,a
1,9900,pop3,b
1,9900,pop4,b
1,9900,pop4,c
1,9900,pop4,a
1,9900,pop5,b
1,9900,pop5,c
1,9900,pop8,c
1,9900,pop9,a
1,9900,pop10,b
1,9900,pop10,c
1,10000,pop1,a
1,10000,pop1,c
1,10000,pop3,a
1,10000,pop3,b
1,10000,pop4,b
1,10000,pop4,c
1,10000,pop4,a
1,10000,pop5,c
1,10000,pop5,b
1,10000,pop8,c
1,10000,pop9,a
1,10000,pop10,b
1,10000,pop10,c
1,10100,pop1,a
1,10100,pop1,c
1,10100,pop3,a
1,10100,pop3,b
1,10100,pop4,b
1,10100,pop4,c
1,10100,pop4,a
1,10100,pop5,c
1,10100,pop5,b
1,10100,pop8,c
1,10100,pop9,a
1,10100,pop10,b
1,10100,pop10,c
1,10200,pop1,c
1,10200,pop1,a
1,10200,pop3,a
1,10200,pop3,b
1,10200,pop4,b
1,10200,pop4,c
1,10200,pop4,a
1,10200,pop5,b
1,10200,pop5,c
1,10200,pop8,c
1,10200,pop9,a
1,10200,pop10,b
1,10200,pop10,c
1,10300,pop1,c
1,10300,pop1,a
1,10300,pop3,a
1,10300,pop3,b
1,10300,pop4,b
1,10300,pop4,c
1,10300,pop4,a
1,10300,pop5,b
1,10300,pop5,c
1,10300,pop8,c
1,10300,pop9,a
1,10300,pop10,b
1,10300,pop10,c
1,10400,pop1,c
1,10400,pop1,a
1,10400,pop3,a
1,10400,pop3,b
1,10400,pop4,c
1,10400,pop4,b
1,10400,pop4,a
1,10400,pop5,b
1,10400,pop5,c
1,10400,pop8,c
1,10400,pop9,a
1,10400,pop10,b
1,10400,pop10,c
1,10500,pop1,a
1,10500,pop1,c
1,10500,pop3,a
1,10500,pop3,b
1,10500,pop4,b
1,10500,pop4,a
1,10500,pop4,c
1,10500,pop5,b
1,10500,pop5,c
1,10500,pop8,c
1,10500,pop9,a
1,10500,pop10,b
1,10500,pop10,c
1,10600,pop1,a
1,10600,pop1,c
1,10600,pop3,a
1,10600,pop3,b
1,10600,pop4,b
1,10600,pop4,c
1,10600,pop4,a
1,10600,pop5,c
1,10600,pop5,b
1,10600,pop8,c
1,10600,pop9,a
1,10600,pop10,b
1,10600,pop10,c
1,10700,pop1,a
1,10700,pop1,c
1,10700,pop3,a
1,10700,pop3,b
1,10700,pop4,b
1,10700,pop4,a
1,10700,pop4,c
1,10700,pop5,c
1,10700,pop5,b
1,10700,pop8,c
1,10700,pop9,a
1,10700,pop10,b
1,10700,pop10,c
1,10800,pop1,a
1,10800,pop1,c
1,10800,pop3,a
1,10800,pop3,b
1,10800,pop4,a
1,10800,pop4,c
1,10800,pop4,b
1,10800,pop5,b
1,10800,pop5,c
1,10800,pop8,c
1,10800,pop9,a
1,10800,pop10,b
1,10800,pop10,c
1,10900,pop1,a
1,10900,pop1,c
1,10900,pop3,a
1,10900,pop3,b
1,10900,pop4,a
1,10900,pop4,b
1,10900,pop4,c
1,10900,pop5,b
1,10900,pop5,c
1,10900,pop8,c
1,10900,pop9,a
1,10900,pop10,b
1,10900,pop10,c
1,11000,pop1,a
1,11000,pop1,c
1,11000,pop3,a
1,11000,pop3,b
1,11000,pop4,b
1,11000,pop4,c
1,11000,pop4,a
1,11000,pop5,b
1,11000,pop5,c
1,11000,pop8,c
1,11000,pop9,a
1,11000,pop10,b
1,11000,pop10,c
1,11100,pop1,c
1,11100,pop1,a
1,11100,pop3,a
1,11100,pop3,b
1,11100,pop4,b
1,11100,pop4,a
1,11100,pop4,c
1,11100,pop5,b
1,11100,pop5,c
1,11100,pop8,c
1,11100,pop9,a
1,11100,pop10,c
1,11100,pop10,b
1,11200,pop1,c
1,11200,pop1,a
1,11200,pop3,b
1,11200,pop3,a
1,11200,pop4,b
1,11200,pop4,c
1,11200,pop4,a
1,11200,pop5,b
1,11200,pop5,c
1,11200,pop8,c
1,11200,pop9,a
1,11200,pop10,b
1,11200,pop10,c
1,11300,pop1,a
1,11300,pop1,c
1,11300,pop3,a
1,11300,pop3,b
1,11300,pop4,c
1,11300,pop4,a
1,11300,pop4,b
1,11300,pop5,b
1,11300,pop5,c
1,11300,pop8,c
1,11300,pop9,a
1,11300,pop10,b
1,11300,pop10,c
1,11400,pop1,a
1,11400,pop1,c
1,11400,pop3,a
1,11400,pop3,b
1,11400,pop4,a
1,11400,pop4,b
1,11400,pop4,c
1,11400,pop5,b
1,11400,pop5,c
1,11400,pop8,c
1,11400,pop9,a
1,11400,pop10,b
1,11400,pop10,c
1,11500,pop1,a
1,11500,pop1,c
1,11500,pop3,a
1,11500,pop3,b
1,11500,pop4,a
1,11500,pop4,b
1,11500,pop4,c
1,11500,pop5,c
1,11500,pop5,b
1,11500,pop8,c
1,11500,pop9,a
1,11500,pop10,b
1,11500,pop10,c
1,11600,pop1,a
1,11600,pop1,c
1,11600,pop3,a
1,11600,pop3,b
1,11600,pop4,c
1,11600,pop4,b
1,11600,pop4,a
1,11600,pop5,b
1,11600,pop5,c
1,11600,pop8,c
1,11600,pop9,a
1,11600,pop10,b
1,11600,pop10,c
1,11700,pop1,a
1,11700,pop1,c
1,11700,pop3,a
1,11700,pop3,b
1,11700,pop4,c
1,11700,pop4,b
1,11700,pop4,a
1,11700,pop5,b
1,11700,pop5,c
1,11700,pop8,c
1,11700,pop9,a
1,11700,pop10,b
1,11700,pop10,c
1,11800,pop1,c
1,11800,pop1,a
1,11800,pop3,a
1,11800,pop3,b
1,11800,pop4,b
1,11800,pop4,a
1,11800,pop4,c
1,11800,pop5,b
1,11800,pop5,c
1,11800,pop8,c
1,11800,pop9,a
1,11800,pop10,b
1,11800,pop10,c
1,11900,pop1,a
1,11900,pop1,c
1,11900,pop3,b
1,11900,pop3,a
1,11900,pop4,b
1,11900,pop4,a
1,11900,pop4,c
1,11900,pop5,b
1,11900,pop5,c
1,11900,pop8,c
1,11900,pop9,a
1,11900,pop10,b
1,11900,pop10,c
1,12000,pop1,a
1,12000,pop1,c
1,12000,pop3,a
1,12000,pop3,b
1,12000,pop4,b
1,12000,pop4,a
1,12000,pop4,c
1,12000,pop5,b
1,12000,pop5,c
1,12000,pop8,c
1,12000,pop9,a
1,12000,pop10,b
1,12000,pop10,c
1,12100,pop1,c
1,12100,pop1,a
1,12100,pop3,b
1,12100,pop3,a
1,12100,pop4,b
1,12100,pop4,c
1,12100,pop4,a
1,12100,pop5,b
1,12100,pop5,c
1,12100,pop8,c
1,12100,pop9,a
1,12100,pop10,b
1,12100,pop10,c
1,12200,pop1,a
1,12200,pop1,c
1,12200,pop3,b
1,12200,pop3,a
1,12200,pop4,c
1,12200,pop4,b
1,12200,pop4,a
1,12200,pop5,c
1,12200,pop5,b
1,12200,pop8,c
1,12200,pop9,a
1,12200,pop10,b
1,12200,pop10,c
1,12300,pop1,a
1,12300,pop1,c
1,12300,pop3,b
1,12300,pop3,a
1,12300,pop4,c
1,12300,pop4,b
1,12300,pop4,a
1,12300,pop5,c
1,12300,pop5,b
1,12300,pop8,c
1,12300,pop9,a
1,12300,pop10,b
1,12300,pop10,c
1,12400,pop1,c
1,12400,pop1,a
1,12400,pop3,b
1,12400,pop3,a
1,12400,pop4,c
1,12400,pop4,b
1,12400,pop4,a
1,12400,pop5,c
1,12400,pop5,b
1,12400,pop8,c
1,12400,pop9,a
1,12400,pop10,b
1,12400,pop10,c
1,12500,pop1,c
1,12500,pop1,a
1,12500,pop3,a
1,12500,pop3,b
1,12500,pop4,a
1,12500,pop4,c
1,12500,pop4,b
1,12500,pop5,c
1,12500,pop5,b
1,12500,pop8,c
1,12500,pop9,a
1,12500,pop10,b
1,12500,pop10,c
1,12600,pop1,c
1,12600,pop1,a
1,12600,pop3,a
1,12600,pop3,b
1,12600,pop4,b
1,12600,pop4,c
1,12600,pop4,a
1,12600,pop5,c
1,12600,pop5,b
1,12600,pop8,c
1,12600,pop9,a
1,12600,pop10,b
1,12600,pop10,c
1,12700,pop1,c
1,12700,pop1,a
1,12700,pop3,a
1,12700,pop3,b
1,12700,pop4,a
1,12700,pop4,c
1,12700,pop4,b
1,12700,pop5,c
1,12700,pop5,b
1,12700,pop8,c
1,12700,pop9,a
1,12700,pop10,b
1,12700,pop10,c
1,12800,pop1,a
1,12800,pop1,c
1,12800,pop3,a
1,12800,pop3,b
1,12800,pop4,a
1,12800,pop4,b
1,12800,pop4,c
1,12800,pop5,b
1,12800,pop5,c
1,12800,pop8,c
1,12800,pop9,a
1,12800,pop10,b
1,12800,pop10,c
1,12900,pop1,c
1,12900,pop1,a
1,12900,pop3,a
1,12900,pop3,b
1,12900,pop4,b
1,12900,pop4,c
1,12900,pop4,a
1,12900,pop5,c
1,12900,pop5,b
1,12900,pop8,c
1,12900,pop9,a
1,12900,pop10,b
1,12900,pop10,c
1,13000,pop1,c
1,13000,pop1,a
1,13000,pop3,a
1,13000,pop3,b
1,13000,pop4,b
1,13000,pop4,c
1,13000,pop4,a
1,13000,pop5,c
1,13000,pop5,b
1,13000,pop8,c
1,13000,pop9,a
1,13000,pop10,b
1,13000,pop10,c
1,13100,pop1,c
1,13100,pop1,a
1,13100,pop3,a
1,13100,pop3,b
1,13100,pop4,a
1,13100,pop4,c
1,13100,pop4,b
1,13100,pop5,b
1,13100,pop5,c
1,13100,pop8,c
1,13100,pop9,a
1,13100,pop10,c
1,13100,pop10,b
1,13200,pop1,a
1,13200,pop1,c
1,13200,pop3,a
1,13200,pop3,b
1,13200,pop4,a
1,13200,pop4,b
1,13200,pop4,c
1,13200,pop5,b
1,13200,pop5,c
1,13200,pop8,c
1,13200,pop9,a
1,13200,pop10,c
1,13200,pop10,b
1,13300,pop1,a
1,13300,pop1,c
1,13300,pop3,a
1,13300,pop3,b
1,13300,pop4,a
1,13300,pop4,c
1,13300,pop4,b
1,13300,pop5,b
1,13300,pop5,c
1,13300,pop8,c
1,13300,pop9,a
1,13300,pop10,c
1,13300,pop10,b
1,13400,pop1,a
1,13400,pop1,c
1,13400,pop3,a
1,13400,pop3,b
1,13400,pop4,a
1,13400,pop4,c
1,13400,pop4,b
1,13400,pop5,c
1,13400,pop5,b
1,13400,pop8,c
1,13400,pop9,a
1,13400,pop10,c
1,13400,pop10,b
1,13500,pop1,a
1,13500,pop1,c
1,13500,pop3,a
1,13500,pop3,b
1,13500,pop4,a
1,13500,pop4,c
1,13500,pop4,b
1,13500,pop5,b
1,13500,pop5,c
1,13500,pop8,c
1,13500,pop9,a
1,13500,pop10,c
1,13500,pop10,b
1,13600,pop1,c
1,13600,pop1,a
1,13600,pop3,a
1,13600,pop3,b
1,13600,pop4,a
1,13600,pop4,c
1,13600,pop4,b
1,13600,pop5,b
1,13600,pop5,c
1,13600,pop8,c
1,13600,pop9,a
1,13600,pop10,c
1,13600,pop10,b
1,13700,pop1,c
1,13700,pop1,a
1,13700,pop3,a
1,13700,pop3,b
1,13700,pop4,c
1,13700,pop4,b
1,13700,pop4,a
1,13700,pop5,b
1,13700,pop5,c
1,13700,pop8,c
1,13700,pop9,a
1,13700,pop10,c
1,13700,pop10,b
1,13800,pop1,a
1,13800,pop1,c
1,13800,pop3,b
1,13800,pop3,a
1,13800,pop4,a
1,13800,pop4,c
1,13800,pop4,b
1,13800,pop5,c
1,13800,pop5,b
1,13800,pop8,c
1,13800,pop9,a
1,13800,pop10,c
1,13800,pop10,b
1,13900,pop1,a
1,13900,pop1,c
1,13900,pop3,b
1,13900,pop3,a
1,13900,pop4,a
1,13900,pop4,c
1,13900,pop4,b
1,13900,pop5,c
1,13900,pop5,b
1,13900,pop8,c
1,13900,pop9,a
1,13900,pop10,c
1,13900,pop10,b
1,14000,pop1,a
1,14000,pop1,c
1,14000,pop3,b
1,14000,pop3,a
1,14000,pop4,a
1,14000,pop4,c
1,14000,pop4,b
1,14000,pop5,b
1,14000,pop5,c
1,14000,pop8,c
1,14000,pop9,a
1,14000,pop10,c
1,14000,pop10,b
1,14100,pop1,c
1,14100,pop1,a
1,14100,pop3,b
1,14100,pop3,a
1,14100,pop4,b
1,14100,pop4,c
1,14100,pop4,a
1,14100,pop5,c
1,14100,pop5,b
1,14100,pop8,c
1,14100,pop9,a
1,14100,pop10,c
1,14100,pop10,b
1,14200,pop1,c
1,14200,pop1,a
1,14200,pop3,b
1,14200,pop3,a
1,14200,pop4,a
1,14200,pop4,c
1,14200,pop4,b
1,14200,pop5,c
1,14200,pop5,b
1,14200,pop8,c
1,14200,pop9,a
1,14200,pop10,b
1,14200,pop10,c
1,14300,pop1,c
1,14300,pop1,a
1,14300,pop3,b
1,14300,pop3,a
1,14300,pop4,a
1,14300,pop4,b
1,14300,pop4,c
1,14300,pop5,b
1,14300,pop5,c
1,14300,pop8,c
1,14300,pop9,a
1,14300,pop10,b
1,14300,pop10,c
1,14400,pop1,a
1,14400,pop1,c
1,14400,pop3,b
1,14400,pop3,a
1,14400,pop4,b
1,14400,pop4,c
1,14400,pop4,a
1,14400,pop5,b
1,14400,pop5,c
1,14400,pop8,c
1,14400,pop9,a
1,14400,pop10,b
1,14400,pop10,c
1,14500,pop1,a
1,14500,pop1,c
1,14500,pop3,b
1,14500,pop3,a
1,14500,pop4,c
1,14500,pop4,b
1,14500,pop4,a
1,14500,pop5,c
1,14500,pop5,b
1,14500,pop8,c
1,14500,pop9,a
1,14500,pop10,b
1,14500,pop10,c
1,14600,pop1,c
1,14600,pop1,a
1,14600,pop3,a
1,14600,pop3,b
1,14600,pop4,b
1,14600,pop4,a
1,14600,pop4,c
1,14600,pop5,c
1,14600,pop5,b
1,14600,pop8,c
1,14600,pop9,a
1,14600,pop10,b
1,14600,pop10,c
1,14700,pop1,a
1,14700,pop1,c
1,14700,pop3,a
1,14700,pop3,b
1,14700,pop4,c
1,14700,pop4,b
1,14700,pop4,a
1,14700,pop5,c
1,14700,pop5,b
1,14700,pop8,c
1,14700,pop9,a
1,14700,pop10,b
1,14700,pop10,c
1,14800,pop1,c
1,14800,pop1,a
1,14800,pop3,a
1,14800,pop3,b
1,14800,pop4,c
1,14800,pop4,b
1,14800,pop4,a
1,14800,pop5,c
1,14800,pop5,b
1,14800,pop8,c
1,14800,pop9,a
1,14800,pop10,b
1,14800,pop10,c
1,14900,pop1,c
1,14900,pop1,a
1,14900,pop3,a
1,14900,pop3,b
1,14900,pop4,c
1,14900,pop4,b
1,14900,pop4,a
1,14900,pop5,c
1,14900,pop5,b
1,14900,pop8,c
1,14900,pop9,a
1,14900,pop10,b
1,14900,pop10,c
1,15000,pop1,c
1,15000,pop1,a
1,15000,pop3,a
1,15000,pop3,b
1,15000,pop4,c
1,15000,pop4,b
1,15000,pop4,a
1,15000,pop5,c
1,15000,pop5,b
1,15000,pop8,c
1,15000,pop9,a
1,15000,pop10,b
1,15000,pop10,c
1,15100,pop1,c
1,15100,pop1,a
1,15100,pop3,a
1,15100,pop3,b
1,15100,pop4,b
1,15100,pop4,c
1,15100,pop4,a
1,15100,pop5,b
1,15100,pop5,c
1,15100,pop8,c
1,15100,pop9,a
1,15100,pop10,b
1,15100,pop10,c
1,15200,pop1,c
1,15200,pop1,a
1,15200,pop3,a
1,15200,pop3,b
1,15200,pop4,c
1,15200,pop4,b
1,15200,pop4,a
1,15200,pop5,c
1,15200,pop5,b
1,15200,pop8,c
1,15200,pop9,a
1,15200,pop10,b
1,15200,pop10,c
1,15300,pop1,c
1,15300,pop1,a
1,15300,pop3,b
1,15300,pop3,a
1,15300,pop4,b
1,15300,pop4,c
1,15300,pop4,a
1,15300,pop5,b
1,15300,pop5,c
1,15300,pop8,c
1,15300,pop9,a
1,15300,pop10,b
1,15300,pop10,c
1,15400,pop1,c
1,15400,pop1,a
1,15400,pop3,b
1,15400,pop3,a
1,15400,pop4,b
1,15400,pop4,c
1,15400,pop4,a
1,15400,pop5,c
1,15400,pop5,b
1,15400,pop8,c
1,15400,pop9,a
1,15400,pop10,b
1,15400,pop10,c
1,15500,pop1,c
1,15500,pop1,a
1,15500,pop3,b
1,15500,pop3,a
1,15500,pop4,b
1,15500,pop4,c
1,15500,pop4,a
1,15500,pop5,b
1,15500,pop5,c
1,15500,pop8,c
1,15500,pop9,a
1,15500,pop10,b
1,15500,pop10,c
1,15600,pop1,a
1,15600,pop1,c
1,15600,pop3,b
1,15600,pop3,a
1,15600,pop4,b
1,15600,pop4,c
1,15600,pop4,a
1,15600,pop5,b
1,15600,pop5,c
1,15600,pop8,c
1,15600,pop9,a
1,15600,pop10,b
1,15600,pop10,c
1,15700,pop1,a
1,15700,pop1,c
1,15700,pop3,a
1,15700,pop3,b
1,15700,pop4,b
1,15700,pop4,a
1,15700,pop4,c
1,15700,pop5,b
1,15700,pop5,c
1,15700,pop8,c
1,15700,pop9,a
1,15700,pop10,b
1,15700,pop10,c
1,15800,pop1,a
1,15800,pop1,c
1,15800,pop3,a
1,15800,pop3,b
1,15800,pop4,b
1,15800,pop4,c
1,15800,pop4,a
1,15800,pop5,c
1,15800,pop5,b
1,15800,pop8,c
1,15800,pop9,a
1,15800,pop10,b
1,15800,pop10,c
1,15900,pop1,a
1,15900,pop1,c
1,15900,pop3,a
1,15900,pop3,b
1,15900,pop4,b
1,15900,pop4,c
1,15900,pop4,a
1,15900,pop5,b
1,15900,pop5,c
1,15900,pop8,c
1,15900,pop9,a
1,15900,pop10,b
1,15900,pop10,c
1,16000,pop1,a
1,16000,pop1,c
1,16000,pop3,a
1,16000,pop3,b
1,16000,pop4,b
1,16000,pop4,c
1,16000,pop4,a
1,16000,pop5,b
1,16000,pop5,c
1,16000,pop8,c
1,16000,pop9,a
1,16000,pop10,b
1,16000,pop10,c
1,16100,pop1,a
1,16100,pop1,c
1,16100,pop3,a
1,16100,pop3,b
1,16100,pop4,c
1,16100,pop4,b
1,16100,pop4,a
1,16100,pop5,b
1,16100,pop5,c
1,16100,pop8,c
1,16100,pop9,a
1,16100,pop10,b
1,16100,pop10,c
1,16200,pop1,a
1,16200,pop1,c
1,16200,pop3,a
1,16200,pop3,b
1,16200,pop4,b
1,16200,pop4,c
1,16200,pop4,a
1,16200,pop5,c
1,16200,pop5,b
1,16200,pop8,c
1,16200,pop9,a
1,16200,pop10,b
1,16200,pop10,c
1,16300,pop1,a
1,16300,pop1,c
1,16300,pop3,a
1,16300,pop3,b
1,16300,pop4,a
1,16300,pop4,c
1,16300,pop4,b
1,16300,pop5,b
1,16300,pop5,c
1,16300,pop8,c
1,16300,pop9,a
1,16300,pop10,b
1,16300,pop10,c
1,16400,pop1,a
1,16400,pop1,c
1,16400,pop3,a
1,16400,pop3,b
1,16400,pop4,c
1,16400,pop4,b
1,16400,pop4,a
1,16400,pop5,b
1,16400,pop5,c
1,16400,pop8,c
1,16400,pop9,a
1,16400,pop10,b
1,16400,pop10,c
1,16500,pop1,c
1,16500,pop1,a
1,16500,pop3,a
1,16500,pop3,b
1,16500,pop4,c
1,16500,pop4,b
1,16500,pop4,a
1,16500,pop5,b
1,16500,pop5,c
1,16500,pop8,c
1,16500,pop9,a
1,16500,pop10,b
1,16500,pop10,c
1,16600,pop1,a
1,16600,pop1,c
1,16600,pop3,a
1,16600,pop3,b
1,16600,pop4,c
1,16600,pop4,b
1,16600,pop4,a
1,16600,pop5,c
1,16600,pop5,b
1,16600,pop8,c
1,16600,pop9,a
1,16600,pop10,b
1,16600,pop10,c
1,16700,pop1,c
1,16700,pop1,a
1,16700,pop3,b
1,16700,pop3,a
1,16700,pop4,b
1,16700,pop4,a
1,16700,pop4,c
1,16700,pop5,c
1,16700,pop5,b
1,16700,pop8,c
1,16700,pop9,a
1,16700,pop10,c
1,16700,pop10,b
1,16800,pop1,a
1,16800,pop1,c
1,16800,pop3,a
1,16800,pop3,b
1,16800,pop4,b
1,16800,pop4,a
1,16800,pop4,c
1,16800,pop5,c
1,16800,pop5,b
1,16800,pop8,c
1,16800,pop9,a
1,16800,pop10,b
1,16800,pop10,c
1,16900,pop1,a
1,16900,pop1,c
1,16900,pop3,a
1,16900,pop3,b
1,16900,pop4,c
1,16900,pop4,b
1,16900,pop4,a
1,16900,pop5,b
1,16900,pop5,c
1,16900,pop8,c
1,16900,pop9,a
1,16900,pop10,b
1,16900,pop10,c
1,17000,pop1,a
1,17000,pop1,c
1,17000,pop3,a
1,17000,pop3,b
1,17000,pop4,a
1,17000,pop4,c
1,17000,pop4,b
1,17000,pop5,b
1,17000,pop5,c
1,17000,pop8,c
1,17000,pop9,a
1,17000,pop10,b
1,17000,pop10,c
1,17100,pop1,a
1,17100,pop1,c
1,17100,pop3,a
1,17100,pop3,b
1,17100,pop4,c
1,17100,pop4,b
1,17100,pop4,a
1,17100,pop5,c
1,17100,pop5,b
1,17100,pop8,c
1,17100,pop9,a
1,17100,pop10,b
1,17100,pop10,c
1,17200,pop1,a
1,17200,pop1,c
1,17200,pop3,b
1,17200,pop3,a
1,17200,pop4,b
1,17200,pop4,c
1,17200,pop4,a
1,17200,pop5,c
1,17200,pop5,b
1,17200,pop8,c
1,17200,pop9,a
1,17200,pop10,b
1,17200,pop10,c
1,17300,pop1,a
1,17300,pop1,c
1,17300,pop3,a
1,17300,pop3,b
1,17300,pop4,b
1,17300,pop4,a
1,17300,pop4,c
1,17300,pop5,c
1,17300,pop5,b
1,17300,pop8,c
1,17300,pop9,a
1,17300,pop10,b
1,17300,pop10,c
1,17400,pop1,a
1,17400,pop1,c
1,17400,pop3,a
1,17400,pop3,b
1,17400,pop4,b
1,17400,pop4,a
1,17400,pop4,c
1,17400,pop5,b
1,17400,pop5,c
1,17400,pop8,c
1,17400,pop9,a
1,17400,pop10,b
1,17400,pop10,c
1,17500,pop1,a
1,17500,pop1,c
1,17500,pop3,a
1,17500,pop3,b
1,17500,pop4,a
1,17500,pop4,c
1,17500,pop4,b
1,17500,pop5,b
1,17500,pop5,c
1,17500,pop8,c
1,17500,pop9,a
1,17500,pop10,c
1,17500,pop10,b
1,17600,pop1,a
1,17600,pop1,c
1,17600,pop3,a
1,17600,pop3,b
1,17600,pop4,c
1,17600,pop4,b
1,17600,pop4,a
1,17600,pop5,c
1,17600,pop5,b
1,17600,pop8,c
1,17600,pop9,a
1,17600,pop10,b
1,17600,pop10,c
1,17700,pop1,a
1,17700,pop1,c
1,17700,pop3,a
1,17700,pop3,b
1,17700,pop4,c
1,17700,pop4,b
1,17700,pop4,a
1,17700,pop5,c
1,17700,pop5,b
1,17700,pop8,c
1,17700,pop9,a
1,17700,pop10,b
1,17700,pop10,c
1,17800,pop1,a
1,17800,pop1,c
1,17800,pop3,a
1,17800,pop3,b
1,17800,pop4,c
1,17800,pop4,b
1,17800,pop4,a
1,17800,pop5,b
1,17800,pop5,c
1,17800,pop8,c
1,17800,pop9,a
1,17800,pop10,c
1,17800,pop10,b
1,17900,pop1,c
1,17900,pop1,a
1,17900,pop3,a
1,17900,pop3,b
1,17900,pop4,c
1,17900,pop4,a
1,17900,pop4,b
1,17900,pop5,c
1,17900,pop5,b
1,17900,pop8,c
1,17900,pop9,a
1,17900,pop10,b
1,17900,pop10,c
1,18000,pop1,c
1,18000,pop1,a
1,18000,pop3,a
1,18000,pop3,b
1,18000,pop4,b
1,18000,pop4,c
1,18000,pop4,a
1,18000,pop5,b
1,18000,pop5,c
1,18000,pop8,c
1,18000,pop9,a
1,18000,pop10,b
1,18000,pop10,c
1,18100,pop1,a
1,18100,pop1,c
1,18100,pop3,a
1,18100,pop3,b
1,18100,pop4,c
1,18100,pop4,a
1,18100,pop4,b
1,18100,pop5,b
1,18100,pop5,c
1,18100,pop8,c
1,18100,pop9,a
1,18100,pop10,b
1,18100,pop10,c
1,18200,pop1,a
1,18200,pop1,c
1,18200,pop3,a
1,18200,pop3,b
1,18200,pop4,c
1,18200,pop4,a
1,18200,pop4,b
1,18200,pop5,b
1,18200,pop5,c
1,18200,pop8,c
1,18200,pop9,a
1,18200,pop10,b
1,18200,pop10,c
1,18300,pop1,c
1,18300,pop1,a
1,18300,pop3,a
1,18300,pop3,b
1,18300,pop4,c
1,18300,pop4,a
1,18300,pop4,b
1,18300,pop5,c
1,18300,pop5,b
1,18300,pop8,c
1,18300,pop9,a
1,18300,pop10,b
1,18300,pop10,c
1,18400,pop1,c
1,18400,pop1,a
1,18400,pop3,a
1,18400,pop3,b
1,18400,pop4,c
1,18400,pop4,a
1,18400,pop4,b
1,18400,pop5,c
1,18400,pop5,b
1,18400,pop8,c
1,18400,pop9,a
1,18400,pop10,c
1,18400,pop10,b
1,18500,pop1,a
1,18500,pop1,c
1,18500,pop3,a
1,18500,pop3,b
1,18500,pop4,c
1,18500,pop4,b
1,18500,pop4,a
1,18500,pop5,b
1,18500,pop5,c
1,18500,pop8,c
1,18500,pop9,a
1,18500,pop10,b
1,18500,pop10,c
1,18600,pop1,c
1,18600,pop1,a
1,18600,pop3,a
1,18600,pop3,b
1,18600,pop4,b
1,18600,pop4,c
1,18600,pop4,a
1,18600,pop5,b
1,18600,pop5,c
1,18600,pop8,c
1,18600,pop9,a
1,18600,pop10,b
1,18600,pop10,c
1,18700,pop1,a
1,18700,pop1,c
1,18700,pop3,a
1,18700,pop3,b
1,18700,pop4,c
1,18700,pop4,a
1,18700,pop4,b
1,18700,pop5,c
1,18700,pop5,b
1,18700,pop8,c
1,18700,pop9,a
1,18700,pop10,b
1,18700,pop10,c
1,18800,pop1,a
1,18800,pop1,c
1,18800,pop3,a
1,18800,pop3,b
1,18800,pop4,b
1,18800,pop4,c
1,18800,pop4,a
1,18800,pop5,b
1,18800,pop5,c
1,18800,pop8,c
1,18800,pop9,a
1,18800,pop10,b
1,18800,pop10,c
1,18900,pop1,a
1,18900,pop1,c
1,18900,pop3,a
1,18900,pop3,b
1,18900,pop4,a
1,18900,pop4,c
1,18900,pop4,b
1,18900,pop5,b
1,18900,pop5,c
1,18900,pop8,c
1,18900,pop9,a
1,18900,pop10,b
1,18900,pop10,c
1,19000,pop1,c
1,19000,pop1,a
1,19000,pop3,a
1,19000,pop3,b
1,19000,pop4,a
1,19000,pop4,c
1,19000,pop4,b
1,19000,pop5,c
1,19000,pop5,b
1,19000,pop8,c
1,19000,pop9,a
1,19000,pop10,b
1,19000,pop10,c
1,19100,pop1,a
1,19100,pop1,c
1,19100,pop3,a
1,19100,pop3,b
1,19100,pop4,c
1,19100,pop4,b
1,19100,pop4,a
1,19100,pop5,b
1,19100,pop5,c
1,19100,pop8,c
1,19100,pop9,a
1,19100,pop10,b
1,19100,pop10,c
1,19200,pop1,a
1,19200,pop1,c
1,19200,pop3,a
1,19200,pop3,b
1,19200,pop4,c
1,19200,pop4,a
1,19200,pop4,b
1,19200,pop5,c
1,19200,pop5,b
1,19200,pop8,c
1,19200,pop9,a
1,19200,pop10,c
1,19200,pop10,b
1,19300,pop1,a
1,19300,pop1,c
1,19300,pop3,a
1,19300,pop3,b
1,19300,pop4,c
1,19300,pop4,a
1,19300,pop4,b
1,19300,pop5,b
1,19300,pop5,c
1,19300,pop8,c
1,19300,pop9,a
1,19300,pop10,b
1,19300,pop10,c
1,19400,pop1,a
1,19400,pop1,c
1,19400,pop3,a
1,19400,pop3,b
1,19400,pop4,c
1,19400,pop4,b
1,19400,pop4,a
1,19400,pop5,c
1,19400,pop5,b
1,19400,pop8,c
1,19400,pop9,a
1,19400,pop10,c
1,19400,pop10,b
1,19500,pop1,a
1,19500,pop1,c
1,19500,pop3,a
1,19500,pop3,b
1,19500,pop4,c
1,19500,pop4,b
1,19500,pop4,a
1,19500,pop5,b
1,19500,pop5,c
1,19500,pop8,c
1,19500,pop9,a
1,19500,pop10,b
1,19500,pop10,c
1,19600,pop1,a
1,19600,pop1,c
1,19600,pop3,a
1,19600,pop3,b
1,19600,pop4,c
1,19600,pop4,b
